HIT_info	AID	StartTime_str	EndTime_str	StartTime	EndTime	WorkTime	WorkerCity	WorkerCountry	WorkerIP	native	yearsSpoken	ctrlPosition	pos_ctrlSubPosition	ctrlIndex	RANK1_01	RANK1_02	RANK1_03	RANK1_04	RANK2_01	RANK2_02	RANK2_03	RANK2_04	RANK3_01	RANK3_02	RANK3_03	RANK3_04	RANK4_01	RANK4_02	RANK4_03	RANK4_04	RANK5_01	RANK5_02	RANK5_03	RANK5_04	SrcIndex1	SrcIndex2	SrcIndex3	SrcIndex4	SrcIndex5	trAID1_1	trAID1_2	trAID1_3	trAID1_4	trAID2_1	trAID2_2	trAID2_3	trAID2_4	trAID3_1	trAID3_2	trAID3_3	trAID3_4	trAID4_1	trAID4_2	trAID4_3	trAID4_4	trAID5_1	trAID5_2	trAID5_3	trAID5_4
7	AQK0T6L0RPBP3	Wed Nov 10 06:34:09 EST 2010	Wed Nov 10 06:41:08 EST 2010	1289388849000	1289389268000	419	Vancouver	United States	97.120.231.86	yes		5	2	7	2	3	4	1	2	1	4	4	3	4	3	1	4	1	2	4	3	1	3	2	25	26	27	28	ctrl	A143BVGOUF83JE	A1ACZGD5AZZ3R7	A172X4W90UOST1	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A3DD3ACPMVDVCA	A143BVGOUF83JE	A1ACZGD5AZZ3R7	neg1	pos1	neg2	neg3
7	AW468BGG4HUVN	Sun Nov 14 14:58:18 EST 2010	Sun Nov 14 14:59:46 EST 2010	1289764698000	1289764786000	88	Arlington	United States	96.255.14.183	N/A		5	2	7	2	3	4	1	2	1	4	3	3	4	2	1	4	1	2	3	2	1	4	2	25	26	27	28	ctrl	A143BVGOUF83JE	A1ACZGD5AZZ3R7	A172X4W90UOST1	A3DD3ACPMVDVCA	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A1ACZGD5AZZ3R7	A172X4W90UOST1	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A3DD3ACPMVDVCA	A143BVGOUF83JE	A1ACZGD5AZZ3R7	neg1	pos1	neg2	neg3
8	A131RFZ8UQ0LO2	Fri Nov 12 09:27:19 EST 2010	Fri Nov 12 09:30:46 EST 2010	1289572039000	1289572246000	207	Orlando	United States	132.170.89.177	yes	18	5	4	8	1	3	4	2	2	3	1	4	1	3	4	2	3	4	2	1	3	4	2	1	29	30	31	32	ctrl	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1
8	A1SU7I1HF5DV2T	Mon Nov 15 00:22:43 EST 2010	Mon Nov 15 00:34:33 EST 2010	1289798563000	1289799273000	710	Braham	United States	75.168.222.52	N/A		5	4	8	4	3	2	1	2	1	4	3	2	3	4	1	3	4	2	1	4	2	3	1	29	30	31	32	ctrl	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1
8	A3QPOJPYI2BBT5	Thu Nov 11 22:53:43 EST 2010	Thu Nov 11 23:00:14 EST 2010	1289534023000	1289534414000	391	Gaylord	United States	66.227.188.2	N/A		5	4	8	1	1	4	2	3	2	4	3	2	3	4	1	3	2	4	1	3	4	4	1	29	30	31	32	ctrl	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1
8	AL93GZURO1B8	Thu Nov 18 19:33:17 EST 2010	Thu Nov 18 19:40:56 EST 2010	1290126797000	1290127256000	459	Rohnert Park	United States	67.170.233.20	N/A		5	4	8	4	3	3	1	3	2	2	3	3	2	2	1	3	2	2	1	4	2	3	1	29	30	31	32	ctrl	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1
8	AW468BGG4HUVN	Mon Nov 08 19:52:26 EST 2010	Mon Nov 08 19:54:12 EST 2010	1289263946000	1289264052000	106	Arlington	United States	96.255.14.183	N/A		5	4	8	1	2	4	2	1	2	4	3	2	3	4	1	3	2	4	1	2	3	3	1	29	30	31	32	ctrl	A3DD3ACPMVDVCA	A143BVGOUF83JE	A172X4W90UOST1	A1ACZGD5AZZ3R7	A143BVGOUF83JE	A3DD3ACPMVDVCA	A172X4W90UOST1	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1
9	A1L1YNYTENCJ9Q	Tue Nov 09 22:58:15 EST 2010	Tue Nov 09 23:03:18 EST 2010	1289361495000	1289361798000	303	Hendersonville	United States	99.106.144.141	yes	22	5	4	9	1	3	2	4	3	2	1	4	1	3	2	4	2	1	3	4	3	2	4	1	33	34	35	36	ctrl	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	neg1	neg2	neg3	pos1
9	A1LRRDBA84ITCJ	Tue Nov 09 15:31:56 EST 2010	Tue Nov 09 15:34:57 EST 2010	1289334716000	1289334897000	181	Cranston	United States	68.1.175.126	N/A		5	4	9	1	2	3	4	3	4	1	2	4	2	1	3	3	2	1	4	4	3	1	2	33	34	35	36	ctrl	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	neg1	neg2	neg3	pos1
9	A2VJW01QCJR3PQ	Tue Nov 09 19:28:06 EST 2010	Tue Nov 09 19:29:18 EST 2010	1289348886000	1289348958000	72	Boston	United States	134.140.187.58	N/A		5	4	9	1	3	3	2	4	3	3	3	3	4	2	3	4	3	1	4	4	N/A	3	1	33	34	35	36	ctrl	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	neg1	neg2	neg3	pos1
9	A2WHXCH07M6SPU	Wed Nov 10 23:02:52 EST 2010	Wed Nov 10 23:07:19 EST 2010	1289448172000	1289448439000	267	Waltham	United States	141.133.155.41	yes	20	5	4	9	1	4	2	3	3	4	1	2	3	1	2	3	3	1	2	4	4	3	1	2	33	34	35	36	ctrl	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	neg1	neg2	neg3	pos1
9	A3QPOJPYI2BBT5	Thu Nov 11 15:48:12 EST 2010	Thu Nov 11 15:53:32 EST 2010	1289508492000	1289508812000	320	Gaylord	United States	66.227.188.2	N/A		5	4	9	1	2	3	4	2	4	1	3	4	2	1	3	3	2	1	3	2	3	2	1	33	34	35	36	ctrl	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	neg1	neg2	neg3	pos1
10	A1V37SR8WKUOC5	Sun Nov 14 14:27:02 EST 2010	Sun Nov 14 14:30:22 EST 2010	1289762822000	1289763022000	200	Concord	United States	24.61.162.142	N/A		3	1	10	2	3	4	2	1	2	1	1	1	3	4	4	1	1	1	4	2	4	4	4	37	38	ctrl	39	40	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	pos1	neg1	neg2	neg3	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A8V7WA74IOHZ9
10	A219VCQZADQ45W	Sun Nov 14 22:07:37 EST 2010	Sun Nov 14 22:11:50 EST 2010	1289790457000	1289790710000	253	Greensboro	United States	184.35.45.79	N/A		3	1	10	1	2	4	3	4	3	1	2	1	3	2	4	3	2	1	4	4	3	2	1	37	38	ctrl	39	40	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	pos1	neg1	neg2	neg3	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A8V7WA74IOHZ9
10	A3MOLID4MAQMBX	Wed Nov 17 21:49:14 EST 2010	Wed Nov 17 21:51:36 EST 2010	1290048554000	1290048696000	142	Houston	United States	98.197.69.40	N/A		3	1	10	1	1	2	3	1	1	1	1	1	4	3	3	1	1	3	3	3	2	2	1	37	38	ctrl	39	40	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	pos1	neg1	neg2	neg3	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A8V7WA74IOHZ9
10	A3VWTT02FMWBW6	Mon Nov 15 19:34:20 EST 2010	Mon Nov 15 19:36:42 EST 2010	1289867660000	1289867802000	142	Fairmont	United States	173.197.241.46	N/A		3	1	10	4	2	3	1	1	4	3	2	2	4	1	3	1	3	2	4	4	1	3	2	37	38	ctrl	39	40	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	pos1	neg1	neg2	neg3	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A8V7WA74IOHZ9
10	AW468BGG4HUVN	Sun Nov 14 15:04:51 EST 2010	Sun Nov 14 15:08:28 EST 2010	1289765091000	1289765308000	217	Arlington	United States	96.255.14.183	N/A		3	1	10	2	1	4	3	4	3	1	2	1	4	2	3	1	1	3	4	4	3	2	1	37	38	ctrl	39	40	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1ACZGD5AZZ3R7	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	pos1	neg1	neg2	neg3	A28Z6A8UC4ER3X	A3DD3ACPMVDVCA	A1WYSSW33M2FZ2	A1ACZGD5AZZ3R7	A3DD3ACPMVDVCA	A28Z6A8UC4ER3X	A1WYSSW33M2FZ2	A8V7WA74IOHZ9
11	A2LV5QYHH24OMY	Sat Nov 13 16:26:59 EST 2010	Sat Nov 13 16:29:18 EST 2010	1289683619000	1289683758000	139	Dallas	United States	64.134.11.112	N/A		3	1	11	2	1	4	3	3	1	2	4	1	2	3	4	4	1	2	3	3	1	2	4	41	42	ctrl	43	44	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	pos1	neg1	neg2	neg3	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW
11	A2WH0I4KFZPBF5	Thu Nov 18 09:07:28 EST 2010	Thu Nov 18 09:08:58 EST 2010	1290089248000	1290089338000	90	Eau Claire	United States	75.17.202.186	N/A		3	1	11	2	1	4	3	1	3	2	4	1	3	2	2	3	2	2	1	3	1	2	4	41	42	ctrl	43	44	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	pos1	neg1	neg2	neg3	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW
11	A3RMYOLYFDCMXU	Fri Nov 12 15:59:22 EST 2010	Fri Nov 12 16:04:35 EST 2010	1289595562000	1289595875000	313	Mcdonough	United States	68.184.134.40	N/A		3	1	11	3	4	4	1	4	2	1	4	1	4	4	4	4	4	1	2	N/A	1	1	4	41	42	ctrl	43	44	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	pos1	neg1	neg2	neg3	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW
11	AOVB3KCIIJLRJ	Thu Nov 11 11:19:55 EST 2010	Thu Nov 11 11:27:18 EST 2010	1289492395000	1289492838000	443	Darlington	United States	71.76.47.148	yes	33	3	1	11	3	2	4	1	3	2	1	4	1	4	3	3	4	3	1	2	2	1	3	4	41	42	ctrl	43	44	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	pos1	neg1	neg2	neg3	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW
11	AW468BGG4HUVN	Tue Nov 09 13:44:33 EST 2010	Tue Nov 09 13:45:43 EST 2010	1289328273000	1289328343000	70	Arlington	United States	96.255.14.183	N/A		3	1	11	3	1	4	2	2	1	2	4	1	4	2	2	4	3	1	2	2	1	3	4	41	42	ctrl	43	44	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	pos1	neg1	neg2	neg3	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW
12	A17C2WK30KOERA	Wed Nov 10 13:47:47 EST 2010	Wed Nov 10 13:52:27 EST 2010	1289414867000	1289415147000	280	New Britain	United States	64.252.26.213	N/A		2	4	12	4	3	2	1	2	2	2	1	1	4	2	3	1	3	2	4	1	3	2	4	45	ctrl	46	47	48	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW
12	A1E8TM19YU43W4	Mon Nov 15 01:18:49 EST 2010	Mon Nov 15 01:21:58 EST 2010	1289801929000	1289802118000	189	Crestview	United States	67.235.186.119	N/A		2	4	12	4	3	1	2	2	4	3	1	1	4	3	2	1	3	2	4	2	3	1	4	45	ctrl	46	47	48	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW
12	A2V3P1XE33NYC3	Tue Nov 09 00:58:56 EST 2010	Tue Nov 09 01:03:01 EST 2010	1289282336000	1289282581000	245	Omaha	United States	174.71.44.185	yes	40	2	4	12	4	2	1	3	2	4	3	1	2	4	3	1	1	3	2	4	1	3	2	4	45	ctrl	46	47	48	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW
12	A2XWJ5RN8GM236	Sat Nov 13 03:09:45 EST 2010	Sat Nov 13 03:12:21 EST 2010	1289635785000	1289635941000	156	Blauvelt	United States	68.193.84.90	N/A		2	4	12	4	1	2	3	2	3	4	1	1	4	3	2	2	3	1	4	3	2	1	4	45	ctrl	46	47	48	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW
12	A3MOLID4MAQMBX	Wed Nov 17 21:35:53 EST 2010	Wed Nov 17 21:37:59 EST 2010	1290047753000	1290047879000	126	Houston	United States	98.197.69.40	N/A		2	4	12	4	3	1	1	1	4	4	1	1	4	1	3	1	2	1	4	1	3	2	4	45	ctrl	46	47	48	A1KPCQMDZMXXZW	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	neg1	neg2	neg3	pos1	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A8V7WA74IOHZ9	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A1KPCQMDZMXXZW
13	A1QPOPQ09M1OQE	Mon Nov 15 00:18:44 EST 2010	Mon Nov 15 00:22:31 EST 2010	1289798324000	1289798551000	227	Kansas City	United States	70.237.188.120	N/A		5	2	13	1	2	3	3	2	3	3	4	1	3	2	4	1	2	4	3	3	1	4	2	49	50	51	52	ctrl	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	neg1	pos1	neg2	neg3
13	A24N92D5WYPBBZ	Sun Nov 14 23:13:05 EST 2010	Sun Nov 14 23:19:31 EST 2010	1289794385000	1289794771000	386	Evansville	United States	74.137.173.68	yes	60	5	2	13	2	1	3	4	4	3	2	1	2	3	1	4	1	4	3	2	2	2	3	1	49	50	51	52	ctrl	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	neg1	pos1	neg2	neg3
13	A2HYC64S7RMP7R	Mon Nov 15 12:32:44 EST 2010	Mon Nov 15 12:35:58 EST 2010	1289842364000	1289842558000	194	Milwaukee	United States	24.209.191.209	N/A		5	2	13	1	1	1	2	4	3	2	1	1	2	3	3	1	N/A	3	2	1	1	3	2	49	50	51	52	ctrl	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	neg1	pos1	neg2	neg3
13	A3R467YDQ1C8VG	Wed Nov 17 21:15:24 EST 2010	Wed Nov 17 21:49:10 EST 2010	1290046524000	1290048550000	2026	Nashville	United States	68.53.91.197	N/A		5	2	13	3	2	3	4	4	1	2	4	1	3	4	4	2	4	4	3	3	2	4	2	49	50	51	52	ctrl	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	neg1	pos1	neg2	neg3
13	AW468BGG4HUVN	Tue Nov 09 13:40:00 EST 2010	Tue Nov 09 13:41:55 EST 2010	1289328000000	1289328115000	115	Arlington	United States	96.255.14.183	N/A		5	2	13	2	1	3	4	4	3	1	2	1	2	4	2	1	3	4	2	2	1	4	2	49	50	51	52	ctrl	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A8V7WA74IOHZ9	A1KPCQMDZMXXZW	A1KPCQMDZMXXZW	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A2JTC8U7Z5Z9TF	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A353OCL6LM6M4O	neg1	pos1	neg2	neg3
14	A1WUQTQI6WKIRT	Mon Nov 08 16:08:52 EST 2010	Mon Nov 08 16:19:05 EST 2010	1289250532000	1289251145000	613	Ypsilanti	United States	68.61.154.108	yes	36	5	3	14	2	4	1	3	1	3	4	2	2	3	4	1	4	2	3	1	4	4	1	2	53	54	55	56	ctrl	A8V7WA74IOHZ9	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A353OCL6LM6M4O	A3DD3ACPMVDVCA	A3BZ8B0JPUBZQQ	A353OCL6LM6M4O	A8V7WA74IOHZ9	A353OCL6LM6M4O	A3BZ8B0JPUBZQQ	A8V7WA74IOHZ9	A3DD3ACPMVDVCA	neg1	neg2	pos1	neg3
