SegID	Urdu	LDC_Translation_1	LDC_Translation_2	LDC_Translation_3	LDC_Translation_4	Turk_Translation_1	Turk_Translation_2	Turk_Translation_3	Turk_Translation_4	WorkerID_1	WorkerID_2	WorkerID_3	WorkerID_4
urd-wl-86-174276-11370238-post1__4	سیریز کے نتیجے سے یہ ثابت ہوتا ہے کہ قومی کرکٹ ٹیم کی کارکردگی میں تسلسل نہیں ہے۔	The results of the series prove that there is a lack of consistency in the performance of the national cricket team.	The outcome of the series proves that there is no consistency in the performance of the national team.	The outcome of the series shows that the performance of the national cricket team lacks consistency.	The result of this series shows that there is no consistency in the performance of the national team.	The result of the series shows the inconsistency of our cricket team's performance	From the results of the series, it becomes evident that the performance of the national cricket team is not consistent.	the result of the series proves that the National team has no consistency in its performance.	n/a	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	n/a
urd-wl-86-174276-11370238-post1__5	ہوم گراؤنڈ اور تمام تر دعووں کے باوجود قومی ٹیم شکست سے دوچار ہوئی ، آپ کے خیال میں اس کی کیا وجوہات ہیں؟	Despite all the claims and the advantage of playing on home ground, the national team faced defeat. What do you think are the reasons?	Despite home ground and all claims, the national team was defeated; in your opinion, what are the reasons for this?	In spite of the home ground and all the claims, the national team suffered defeat. What, in your opinion, are its causes?	The national team was defeated even after home-field advantage and tall claims. What do you think is the reason for this defeat?	Despite the home ground advantage and claims, National team is defeated. Can you give the reasons of this defeat?	Despite home ground and all claims, the national team suffered defeat. What do you think are the reasons?	besides the home ground and all claims, the national team was defeated, what are the reasons of this in your opinion?	n/a	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	n/a
urd-wl-86-174276-11370238-post1__6	ارباب اختیار کوکھیل کے کن شعبوں پر زیادہ توجہ دینے کی ضرورت ہے؟	Which areas of play do the authorities need to pay attention to?	To what aspects of the game, those at the helms of affairs need to pay more attention?	To what aspects of the game should the authorities pay more attention?	On which topic should the officials of the game concentrate?	Which department of the sport needs more attention of concerning authorities?	Which aspects of the game should experts focus on?	which departments of the game should be addressed more by the authorities?	n/a	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	n/a
urd-wl-86-174276-11370238-post1__7	آپ ٹیم کے انتخاب سے مطمئن ہیں؟	Are you satisfied with the team's selection?	Are you satisfied with the selection of the team?	Are you satisfied with the selection of the team?	Are you satisfied with the team selection?	If you are satisfied with team selection?	Are you satisfied with the selection of the team?	are you satisfied with the selection of the team?	n/a	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	n/a
urd-wl-86-174276-11370238-post1__8	آپ شکست کی ذمہ داری کس شعبے پر عائد کریں گے، فیلڈنگ، بیٹنگ یا باؤلنگ؟	Which area do you blame for the defeat - fielding, batting, or bowling?	To what game aspect will you attach the responsibility of failure: fielding, batting or bowling?	What aspect would you hold responsible for the defeat, fielding, batting or bowling?	Which department do you blame for the defeat- fielding, batting or bowling?	Which department is the major reason of the defeat: fielding, batting or bowling.	Which part do you place the responsibility of the loss on, fielding, batting or bowling?	which department you will hold responsible for the defeat, fielding, batting or bowling?	n/a	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	n/a
urd-wl-86-174276-11370238-post1__9	اپنی رائے سے آگاہ کریں۔	Tell us what you think.	Give your opinion.	Please post your opinion.	Send in your opinion.	Kindly share your opinion.	Let us know of your opinion.	please provide your feedback.	n/a	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	n/a
urd-wl-86-174276-11370242-post6__1	-ملک بابر حسین، جدہ،بہت افسوس کی بات ہے کہ آج کے جدید دور مین بھی اس طرح کی جاہلانہ رسمیں جاری وساری ہیں یہ جاگیر دار زمیندار وڈیرے اپنی جابرانہ حاکمیت سے معصوم لوگوں کو نشانہ بناتے ہیں انہیں کون مسلامن کہے گا؟	Malik Babar Hussain, Jeddah. It is very sad that even in modern times, such traditions of ignorance are still in place. Landowners and others with power and prestige use their tyrannical authority to target innocent people. Who would call them Muslim?	Malik Babar Hussain, Jeddah, it is a matter of great regret that in this modern age, too, these sorts of ignorant rituals are continuing; these big landholders, landlords and feudal lords with their tyrannical rule target the innocent people; who will call them Muslims?	Malik Babar Hussein, Jeddah. Its highly regrettable that such dark customs are still prevalent in this modern age. These feudal landowners and headmen target innocent people with their barbaric rule. Who would call them Muslims?	Malik Babar Hussain, Jeddah. It is very disappointing that even in this modern time such Stone Age customs are entertained and followed. These Jageerdar and Zameendar Waderas target innocent people through their despotic rule. Who will call them Muslims?	Malik Babar Hussain, It is sad that such customs of ignorance still exist in this modern age. These feudal target the poor and innocent people, who will believe that they are Muslims?	Malik Babar Husain, Jeddah. It is very sad that even in todays modern age, such ignorant traditions are prevalent. If the landlord or the property owner targets innocent people with his harsh dictatorship, who will call them Muslims?	Malik Babar Hussain, Judah, it is very disappointing that even today these kind of heathenish traditions continue. these feudal lords target innocent people with their feudal rule, who would call them Muslims?	Babar Hussain, a very well known personality said that, people are ignorant about the cultures and the landlords are targetting innocent people who are now loosing soverignity.	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	a3kwcqj39dxkt4
urd-wl-86-174276-11370242-post6__2	کبھی کوئی سردار خوداپنے آپ کو ان کوئلوں پر چل کر دکھلائے،حکومت وقت ان کے خلاف کارروائی کیوں نہیں کرتی؟	Some day one of these men with power should walk on these coals himself. Why doesn't the present government do anything against them?	A tribal leader should himself show how to walk on coal fire. Why isn't the current government taking action against them?	Let some tribal chief himself walk on these embers some time. Why does the government not proceed against them?	I wish some Chief himself would walk on these burning coals. Why doesn't the government take action?	If any tribal chief proved his innocence by walking on fire. why GOVT does not take action?	Let any big shot walk on these burning coals. Why does the government allow them to do that?	a Sardar should walk himself over these embers. why the present government do not act against them?	Why does the government not take any action against Sardars who ditches a war?	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	a3kwcqj39dxkt4
urd-wl-86-174276-11370242-post6__3	عدالتی انصاف کب کام آئے گاؕ	When will there be justice from the courts?	When will justice from the court come?	When will the courts provide justice=?	When will we use the court of law?	When will the judicial justice play its role?	When will court justice come into play?	when the judicial justice will come in handy.	WHen will the court justice work?	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	a3kwcqj39dxkt4
urd-wl-86-174276-11370243-post1__1	سری لنکن کرکٹ ٹیم ون ڈے انٹرنیشنل سیریز کھیلنے پاکستان پہنچ گئی ہے	The Sri Lankan cricket team has come to Pakistan to play a one-day international series.	The Sri Lankan cricket team has reached Pakistan to play a one-day international series.	The Sri Lankan cricket team has arrived in Pakistan to play One Day international series	The Sri Lankan cricket team has arrived in Pakistan to play a one-day international series.	Sri Lankan team has reached Pakistan to play one day series.	The Sri Lankan cricket team has reached Pakistan, to play the one day international series.	the Srilankan cricket team has arrived Karachi to play One Day internationals.	Sir Lankan cricket team has reached Pakistan for playing one day international series.	a2de039cxxjuga	a3dd3acpmvdvca	a143bvgouf83je	a1es9zcdrlgxls
urd-wl-86-174276-11370243-post1__2	،پاک بھارت کشیدگی کے باوجود کسی غیرملکی کرکٹ ٹیم کی پاکستان آمد خوش آئند بات ہے۔	A foreign cricket team coming to Pakistan in spite of the tension between Pakistan and India is a promising sign.	Despite Pak-India tensions, a foreign cricket team's visit to Pakistan is a welcome matter.	In spite of Pak-India tension, the arrival of a foreign team in Pakistan is a welcome move.	In the wake of India-Pakistan tension, the visit of a foreign country to Pakistan is commendable.	besides the Indo-Pak sullenness, a visit by a foreign team to Pakistan is very pleasing.	this is Happy news that foreign team is still coming to Pakistan regardless of tension between India and Pakistan	Despite the tensions between Pakistan and India it is nice to see a foreign team visit Pakistan.	Visit of a foreign team to Pakistan, in spite of Pak India tension is a good sign.	a143bvgouf83je	alzgu09bjzsiw	a21xirv18up71h	a1es9zcdrlgxls
